Zipcode,State,LocationType,Lat,Long
79091,TX,PRIMARY,34.95,-102.1
76884,TX,PRIMARY,31.75,-99.54
76888,TX,PRIMARY,31.62,-99.56
76885,TX,PRIMARY,30.83,-98.84
76272,TX,PRIMARY,33.48,-97.16
76955,TX,PRIMARY,31.34,-100.17
79010,TX,PRIMARY,35.51,-102.25
79092,TX,PRIMARY,35.24,-102.42
76084,TX,PRIMARY,32.42,-97.1
76886,TX,PRIMARY,31.47,-100.25
76384,TX,PRIMARY,34.14,-99.3
76385,TX,PRIMARY,34.14,-99.3
76887,TX,PRIMARY,31.01,-99.18
76957,TX,PRIMARY,31.37,-100.3
76958,TX,PRIMARY,31.66,-100.71
76085,TX,PRIMARY,32.83,-97.7
76086,TX,PRIMARY,32.75,-97.77
76087,TX,PRIMARY,32.75,-97.77
76088,TX,PRIMARY,32.75,-97.77
76388,TX,PRIMARY,33.32,-99.67
79377,TX,PRIMARY,32.93,-102.13
79095,TX,PRIMARY,34.85,-100.21
79378,TX,PRIMARY,33.04,-102.42
79565,TX,PRIMARY,32.35,-101.01
79096,TX,PRIMARY,35.44,-100.27
79097,TX,PRIMARY,35.43,-101.17
79379,TX,PRIMARY,33.59,-102.61
76273,TX,PRIMARY,33.65,-96.9
79380,TX,PRIMARY,33.73,-102.32
76490,TX,PRIMARY,32.96,-98.02
76301,TX,PRIMARY,33.89,-98.51
76302,TX,PRIMARY,33.89,-98.51
76305,TX,PRIMARY,33.89,-98.51
76306,TX,PRIMARY,33.89,-98.51
76307,TX,PRIMARY,33.89,-98.51
76308,TX,PRIMARY,33.89,-98.51
76309,TX,PRIMARY,33.89,-98.51
76310,TX,PRIMARY,33.89,-98.51
76311,TX,PRIMARY,33.98,-98.5
79098,TX,PRIMARY,35.21,-102.24
79381,TX,PRIMARY,33.31,-101.72
79383,TX,PRIMARY,33.32,-101.91
76389,TX,PRIMARY,33.57,-98.43
79566,TX,PRIMARY,32.04,-100.11
79567,TX,PRIMARY,31.96,-99.93
79382,TX,PRIMARY,33.5,-102.01
76491,TX,PRIMARY,33.01,-99.05
76890,TX,PRIMARY,31.67,-98.79
77326,TX,PRIMARY,30.54,-94.79
77411,TX,PRIMARY,29.7,-95.58
77412,TX,PRIMARY,29.57,-96.48
77511,TX,PRIMARY,29.43,-95.24
77512,TX,PRIMARY,29.43,-95.24
77514,TX,PRIMARY,29.76,-94.67
77830,TX,PRIMARY,30.55,-96.03
77875,TX,PRIMARY,30.59,-95.98
77515,TX,PRIMARY,29.16,-95.42
77516,TX,PRIMARY,29.16,-95.42
77518,TX,PRIMARY,29.5,-94.99
77413,TX,PRIMARY,29.83,-95.77
77519,TX,PRIMARY,30.24,-94.6
77404,TX,PRIMARY,28.97,-95.96
77414,TX,PRIMARY,28.97,-95.96
77520,TX,PRIMARY,29.74,-94.96
77521,TX,PRIMARY,29.74,-94.96
77522,TX,PRIMARY,29.74,-94.96
77523,TX,PRIMARY,29.76,-94.87
77417,TX,PRIMARY,29.49,-95.91
77657,TX,PRIMARY,30.26,-94.2
77701,TX,PRIMARY,30.08,-94.14
77702,TX,PRIMARY,30.08,-94.14
77703,TX,PRIMARY,30.08,-94.14
77704,TX,PRIMARY,30.08,-94.14
77705,TX,PRIMARY,30.08,-94.14
77706,TX,PRIMARY,30.08,-94.14
77707,TX,PRIMARY,30.08,-94.14
77708,TX,PRIMARY,30.08,-94.14
77709,TX,PRIMARY,30.14,-94.14
77710,TX,PRIMARY,30.08,-94.14
77713,TX,PRIMARY,30.08,-94.14
77720,TX,PRIMARY,30.08,-94.14
77725,TX,PRIMARY,30.08,-94.14
77726,TX,PRIMARY,30.08,-94.14
77831,TX,PRIMARY,30.74,-95.92
77401,TX,PRIMARY,29.7,-95.46
77402,TX,PRIMARY,29.7,-95.46
77418,TX,PRIMARY,29.94,-96.25
77419,TX,PRIMARY,28.83,-96.23
77420,TX,PRIMARY,29.23,-95.98
77422,TX,PRIMARY,29.04,-95.56
77833,TX,PRIMARY,30.15,-96.39
77834,TX,PRIMARY,30.15,-96.39
77611,TX,PRIMARY,30.02,-93.85
77423,TX,PRIMARY,29.78,-95.95
77801,TX,PRIMARY,30.66,-96.36
77802,TX,PRIMARY,30.66,-96.36
77803,TX,PRIMARY,30.66,-96.36
77805,TX,PRIMARY,30.66,-96.36
77806,TX,PRIMARY,30.66,-96.36
77807,TX,PRIMARY,30.66,-96.36
77808,TX,PRIMARY,30.66,-96.36
77612,TX,PRIMARY,30.44,-93.96
77835,TX,PRIMARY,30.17,-96.59
77836,TX,PRIMARY,30.52,-96.7
77837,TX,PRIMARY,30.97,-96.67
77415,TX,PRIMARY,28.94,-95.76
77530,TX,PRIMARY,29.78,-95.11
77426,TX,PRIMARY,30.19,-96.21
77613,TX,PRIMARY,30.05,-94.33
77838,TX,PRIMARY,30.59,-96.79
77327,TX,PRIMARY,30.34,-95.07
77328,TX,PRIMARY,30.34,-95.07
77531,TX,PRIMARY,29.02,-95.39
77331,TX,PRIMARY,30.59,-95.12
77428,TX,PRIMARY,28.68,-96.16
77840,TX,PRIMARY,30.6,-96.31
77841,TX,PRIMARY,30.6,-96.31
77842,TX,PRIMARY,30.6,-96.31
77843,TX,PRIMARY,30.6,-96.31
77844,TX,PRIMARY,30.6,-96.31
77845,TX,PRIMARY,30.6,-96.31
77850,TX,PRIMARY,31.26,-96.1
77301,TX,PRIMARY,30.32,-95.47
77302,TX,PRIMARY,30.32,-95.47
77303,TX,PRIMARY,30.32,-95.47
77304,TX,PRIMARY,30.32,-95.47
77305,TX,PRIMARY,30.32,-95.47
77306,TX,PRIMARY,30.32,-95.47
77384,TX,PRIMARY,30.32,-95.47
77385,TX,PRIMARY,30.32,-95.47
77532,TX,PRIMARY,29.91,-95.05
77410,TX,PRIMARY,29.96,-95.69
77429,TX,PRIMARY,29.96,-95.69
77433,TX,PRIMARY,29.96,-95.69
77533,TX,PRIMARY,30.11,-94.64
77332,TX,PRIMARY,30.65,-94.6
77430,TX,PRIMARY,29.27,-95.72
77534,TX,PRIMARY,29.22,-95.34
77431,TX,PRIMARY,29.19,-95.72
77432,TX,PRIMARY,29.08,-96.17
77535,TX,PRIMARY,30.05,-94.89
77852,TX,PRIMARY,30.43,-96.74
77536,TX,PRIMARY,29.69,-95.11
77538,TX,PRIMARY,30.02,-94.58
77614,TX,PRIMARY,30.3,-93.75
77539,TX,PRIMARY,29.45,-95.06
77853,TX,PRIMARY,30.35,-96.81
77333,TX,PRIMARY,30.39,-95.68
77334,TX,PRIMARY,30.75,-95.43
77434,TX,PRIMARY,29.58,-96.32
77435,TX,PRIMARY,29.52,-96.06
77436,TX,PRIMARY,29.39,-96.21
77437,TX,PRIMARY,29.19,-96.27
77440,TX,PRIMARY,28.82,-96.08
77615,TX,PRIMARY,30.33,-94.06
77855,TX,PRIMARY,31.14,-96.12
77856,TX,PRIMARY,31.02,-96.48
77616,TX,PRIMARY,30.57,-94.17
77541,TX,PRIMARY,28.95,-95.36
77542,TX,PRIMARY,28.95,-95.36
77545,TX,PRIMARY,29.53,-95.45
77546,TX,PRIMARY,29.51,-95.19
77549,TX,PRIMARY,29.51,-95.19
77441,TX,PRIMARY,29.69,-95.88
77547,TX,PRIMARY,29.74,-95.23
77550,TX,PRIMARY,29.3,-94.79
77551,TX,PRIMARY,29.3,-94.79
77552,TX,PRIMARY,29.3,-94.79
77553,TX,PRIMARY,29.3,-94.79
77554,TX,PRIMARY,29.3,-94.79
77555,TX,PRIMARY,29.3,-94.79
77442,TX,PRIMARY,29.45,-96.51
77857,TX,PRIMARY,30.78,-96.67
77443,TX,PRIMARY,29.34,-96.15
77335,TX,PRIMARY,30.6,-94.94
77619,TX,PRIMARY,29.94,-93.91
77444,TX,PRIMARY,29.33,-95.76
77622,TX,PRIMARY,29.86,-94.31
77560,TX,PRIMARY,29.87,-94.57
77561,TX,PRIMARY,30.15,-94.73
77859,TX,PRIMARY,30.87,-96.59
77445,TX,PRIMARY,30.09,-96.08
77623,TX,PRIMARY,29.56,-94.38
77562,TX,PRIMARY,29.81,-95.05
77624,TX,PRIMARY,30.66,-94.38
77563,TX,PRIMARY,29.31,-95.01
77447,TX,PRIMARY,30.04,-95.81
77315,TX,PRIMARY,29.95,-95.34
77001,TX,PRIMARY,29.76,-95.38
77002,TX,PRIMARY,29.76,-95.38
77003,TX,PRIMARY,29.76,-95.38
77004,TX,PRIMARY,29.76,-95.38
77005,TX,PRIMARY,29.76,-95.38
77006,TX,PRIMARY,29.76,-95.38
77007,TX,PRIMARY,29.76,-95.38
77008,TX,PRIMARY,29.76,-95.38
77009,TX,PRIMARY,29.76,-95.38
77010,TX,PRIMARY,29.76,-95.38
77011,TX,PRIMARY,29.76,-95.38
77012,TX,PRIMARY,29.76,-95.38
77013,TX,PRIMARY,29.76,-95.38
77014,TX,PRIMARY,29.76,-95.38
77015,TX,PRIMARY,29.76,-95.38
77016,TX,PRIMARY,29.76,-95.38
77017,TX,PRIMARY,29.76,-95.38
77018,TX,PRIMARY,29.76,-95.38
77019,TX,PRIMARY,29.76,-95.38
77020,TX,PRIMARY,29.76,-95.38
77021,TX,PRIMARY,29.76,-95.38
77022,TX,PRIMARY,29.76,-95.38
77023,TX,PRIMARY,29.76,-95.38
77024,TX,PRIMARY,29.76,-95.38
77025,TX,PRIMARY,29.76,-95.38
77026,TX,PRIMARY,29.76,-95.38
77027,TX,PRIMARY,29.76,-95.38
77028,TX,PRIMARY,29.76,-95.38
77029,TX,PRIMARY,29.76,-95.38
77030,TX,PRIMARY,29.76,-95.38
77031,TX,PRIMARY,29.76,-95.38
77032,TX,PRIMARY,29.76,-95.38
77033,TX,PRIMARY,29.76,-95.38
77034,TX,PRIMARY,29.76,-95.38
77035,TX,PRIMARY,29.76,-95.38
77036,TX,PRIMARY,29.76,-95.38
77037,TX,PRIMARY,29.76,-95.38
77038,TX,PRIMARY,29.76,-95.38
77039,TX,PRIMARY,29.76,-95.38
77040,TX,PRIMARY,29.76,-95.38
77041,TX,PRIMARY,29.76,-95.38
77042,TX,PRIMARY,29.76,-95.38
77043,TX,PRIMARY,29.76,-95.38
77044,TX,PRIMARY,29.76,-95.38
77045,TX,PRIMARY,29.76,-95.38
77046,TX,PRIMARY,29.76,-95.38
77047,TX,PRIMARY,29.76,-95.38
77048,TX,PRIMARY,29.76,-95.38
77049,TX,PRIMARY,29.76,-95.38
77050,TX,PRIMARY,29.76,-95.38
77051,TX,PRIMARY,29.76,-95.38
77052,TX,PRIMARY,29.76,-95.38
77053,TX,PRIMARY,29.76,-95.38
77054,TX,PRIMARY,29.76,-95.38
77055,TX,PRIMARY,29.76,-95.38
77056,TX,PRIMARY,29.76,-95.38
77057,TX,PRIMARY,29.76,-95.38
77058,TX,PRIMARY,29.76,-95.38
77059,TX,PRIMARY,29.76,-95.38
77060,TX,PRIMARY,29.76,-95.38
77061,TX,PRIMARY,29.76,-95.38
77062,TX,PRIMARY,29.76,-95.38
77063,TX,PRIMARY,29.76,-95.38
77064,TX,PRIMARY,29.76,-95.38
77065,TX,PRIMARY,29.76,-95.38
77066,TX,PRIMARY,29.76,-95.38
77067,TX,PRIMARY,29.76,-95.38
77068,TX,PRIMARY,29.76,-95.38
77069,TX,PRIMARY,29.76,-95.38
77070,TX,PRIMARY,29.76,-95.38
77071,TX,PRIMARY,29.76,-95.38
77072,TX,PRIMARY,29.76,-95.38
77073,TX,PRIMARY,29.76,-95.38
77074,TX,PRIMARY,29.76,-95.38
77075,TX,PRIMARY,29.76,-95.38
77076,TX,PRIMARY,29.76,-95.38
77077,TX,PRIMARY,29.76,-95.38
77078,TX,PRIMARY,29.76,-95.38
77079,TX,PRIMARY,29.76,-95.38
77080,TX,PRIMARY,29.76,-95.38
77081,TX,PRIMARY,29.76,-95.38
77082,TX,PRIMARY,29.76,-95.38
77083,TX,PRIMARY,29.76,-95.38
77084,TX,PRIMARY,29.76,-95.38
77085,TX,PRIMARY,29.76,-95.38
77086,TX,PRIMARY,29.76,-95.38
77087,TX,PRIMARY,29.76,-95.38
77088,TX,PRIMARY,29.76,-95.38
77089,TX,PRIMARY,29.76,-95.38
77090,TX,PRIMARY,29.76,-95.38
77091,TX,PRIMARY,29.76,-95.38
77092,TX,PRIMARY,29.76,-95.38
77093,TX,PRIMARY,29.76,-95.38
77094,TX,PRIMARY,29.76,-95.38
77095,TX,PRIMARY,29.76,-95.38
77096,TX,PRIMARY,29.76,-95.38
77098,TX,PRIMARY,29.76,-95.38
77099,TX,PRIMARY,29.76,-95.38
77201,TX,PRIMARY,29.76,-95.38
77202,TX,PRIMARY,29.76,-95.38
77203,TX,PRIMARY,29.76,-95.38
77204,TX,PRIMARY,29.76,-95.38
77205,TX,PRIMARY,29.76,-95.38
77206,TX,PRIMARY,29.76,-95.38
77207,TX,PRIMARY,29.76,-95.38
77208,TX,PRIMARY,29.76,-95.38
77209,TX,PRIMARY,29.76,-95.38
77210,TX,PRIMARY,29.76,-95.38
77212,TX,PRIMARY,29.76,-95.38
77213,TX,PRIMARY,29.76,-95.38
77215,TX,PRIMARY,29.76,-95.38
77216,TX,PRIMARY,29.76,-95.38
77217,TX,PRIMARY,29.76,-95.38
77218,TX,PRIMARY,29.76,-95.38
77219,TX,PRIMARY,29.76,-95.38
77220,TX,PRIMARY,29.76,-95.38
77221,TX,PRIMARY,29.76,-95.38
77222,TX,PRIMARY,29.76,-95.38
77223,TX,PRIMARY,29.76,-95.38
77224,TX,PRIMARY,29.76,-95.38
77225,TX,PRIMARY,29.76,-95.38
77226,TX,PRIMARY,29.76,-95.38
77227,TX,PRIMARY,29.76,-95.38
77228,TX,PRIMARY,29.76,-95.38
77229,TX,PRIMARY,29.76,-95.38
77230,TX,PRIMARY,29.76,-95.38
77231,TX,PRIMARY,29.76,-95.38
77233,TX,PRIMARY,29.76,-95.38
77234,TX,PRIMARY,29.76,-95.38
77235,TX,PRIMARY,29.76,-95.38
77236,TX,PRIMARY,29.76,-95.38
77237,TX,PRIMARY,29.76,-95.38
77238,TX,PRIMARY,29.76,-95.38
77240,TX,PRIMARY,29.76,-95.38
77241,TX,PRIMARY,29.76,-95.38
77242,TX,PRIMARY,29.76,-95.38
77243,TX,PRIMARY,29.76,-95.38
77244,TX,PRIMARY,29.76,-95.38
77245,TX,PRIMARY,29.76,-95.38
77248,TX,PRIMARY,29.76,-95.38
77249,TX,PRIMARY,29.76,-95.38
77251,TX,PRIMARY,29.76,-95.38
77252,TX,PRIMARY,29.76,-95.38
77253,TX,PRIMARY,29.76,-95.38
77254,TX,PRIMARY,29.76,-95.38
77255,TX,PRIMARY,29.76,-95.38
77256,TX,PRIMARY,29.76,-95.38
77257,TX,PRIMARY,29.76,-95.38
77258,TX,PRIMARY,29.76,-95.38
77259,TX,PRIMARY,29.76,-95.38
77261,TX,PRIMARY,29.76,-95.38
77262,TX,PRIMARY,29.76,-95.38
77263,TX,PRIMARY,29.76,-95.38
77265,TX,PRIMARY,29.76,-95.38
77266,TX,PRIMARY,29.76,-95.38
77267,TX,PRIMARY,29.76,-95.38
77268,TX,PRIMARY,29.76,-95.38
77269,TX,PRIMARY,29.76,-95.38
77270,TX,PRIMARY,29.76,-95.38
77271,TX,PRIMARY,29.76,-95.38
77272,TX,PRIMARY,29.76,-95.38
77273,TX,PRIMARY,29.76,-95.38
77274,TX,PRIMARY,29.76,-95.38
77275,TX,PRIMARY,29.76,-95.38
77277,TX,PRIMARY,29.76,-95.38
77279,TX,PRIMARY,29.76,-95.38
77280,TX,PRIMARY,29.76,-95.38
77282,TX,PRIMARY,29.76,-95.38
77284,TX,PRIMARY,29.76,-95.38
77287,TX,PRIMARY,29.76,-95.38
77288,TX,PRIMARY,29.76,-95.38
77289,TX,PRIMARY,29.76,-95.38
77290,TX,PRIMARY,29.76,-95.38
77291,TX,PRIMARY,29.76,-95.38
77292,TX,PRIMARY,29.76,-95.38
77293,TX,PRIMARY,29.76,-95.38
77297,TX,PRIMARY,29.76,-95.38
77299,TX,PRIMARY,29.76,-95.38
77336,TX,PRIMARY,30.06,-95.09
77564,TX,PRIMARY,30.13,-94.65
77325,TX,PRIMARY,29.99,-95.26
77338,TX,PRIMARY,29.99,-95.26
77339,TX,PRIMARY,29.99,-95.26
77345,TX,PRIMARY,29.99,-95.26
77346,TX,PRIMARY,29.99,-95.26
77347,TX,PRIMARY,29.99,-95.26
77396,TX,PRIMARY,29.99,-95.26
77448,TX,PRIMARY,29.39,-96.08
77320,TX,PRIMARY,30.71,-95.54
77340,TX,PRIMARY,30.71,-95.54
77341,TX,PRIMARY,30.71,-95.54
77342,TX,PRIMARY,30.71,-95.54
77343,TX,PRIMARY,30.71,-95.54
77344,TX,PRIMARY,30.71,-95.54
77348,TX,PRIMARY,30.71,-95.54
77349,TX,PRIMARY,30.71,-95.54
77861,TX,PRIMARY,30.73,-96.07
77449,TX,PRIMARY,29.79,-95.82
77450,TX,PRIMARY,29.79,-95.82
77491,TX,PRIMARY,29.79,-95.82
77492,TX,PRIMARY,29.79,-95.82
77493,TX,PRIMARY,29.79,-95.82
77494,TX,PRIMARY,29.79,-95.82
77565,TX,PRIMARY,29.52,-95.02
77451,TX,PRIMARY,29.44,-96
77452,TX,PRIMARY,30.04,-96.29
77625,TX,PRIMARY,30.37,-94.31
77862,TX,PRIMARY,30.75,-96.33
77566,TX,PRIMARY,29.04,-95.44
77568,TX,PRIMARY,29.36,-94.99
77453,TX,PRIMARY,29.19,-95.99
77571,TX,PRIMARY,29.66,-95.04
77572,TX,PRIMARY,29.66,-95.04
77573,TX,PRIMARY,29.48,-95.1
77574,TX,PRIMARY,29.48,-95.1
77350,TX,PRIMARY,30.84,-94.85
77575,TX,PRIMARY,30.04,-94.79
77454,TX,PRIMARY,29.57,-96.2
77577,TX,PRIMARY,29.29,-95.27
77351,TX,PRIMARY,30.7,-94.93
77399,TX,PRIMARY,30.7,-94.93
77455,TX,PRIMARY,29.18,-96.42
77863,TX,PRIMARY,30.38,-96.56
77864,TX,PRIMARY,30.95,-95.9
77353,TX,PRIMARY,30.21,-95.74
77354,TX,PRIMARY,30.21,-95.74
77355,TX,PRIMARY,30.21,-95.74
77578,TX,PRIMARY,29.48,-95.35
77456,TX,PRIMARY,28.96,-96.06
77865,TX,PRIMARY,31.23,-96.25
77457,TX,PRIMARY,28.8,-95.89
77626,TX,PRIMARY,30.21,-93.87
77458,TX,PRIMARY,28.94,-96.25
77866,TX,PRIMARY,30.46,-96.2
77459,TX,PRIMARY,29.57,-95.53
77489,TX,PRIMARY,29.57,-95.53
77580,TX,PRIMARY,29.85,-94.88
77316,TX,PRIMARY,30.39,-95.69
77356,TX,PRIMARY,30.39,-95.69
77867,TX,PRIMARY,30.72,-96.56
77460,TX,PRIMARY,29.42,-96.39
77868,TX,PRIMARY,30.38,-96.08
77627,TX,PRIMARY,29.97,-93.99
77461,TX,PRIMARY,29.39,-95.83
77870,TX,PRIMARY,31.05,-96.4
77357,TX,PRIMARY,30.15,-95.18
77358,TX,PRIMARY,30.53,-95.48
77629,TX,PRIMARY,30.03,-94.41
77871,TX,PRIMARY,31.03,-96.11
77872,TX,PRIMARY,30.93,-96.08
77359,TX,PRIMARY,30.74,-95.3
77463,TX,PRIMARY,29.19,-95.72
77360,TX,PRIMARY,30.8,-95.1
77630,TX,PRIMARY,30.1,-93.75
77631,TX,PRIMARY,30.1,-93.75
77632,TX,PRIMARY,30.1,-93.75
77639,TX,PRIMARY,30.03,-93.89
77464,TX,PRIMARY,29.6,-95.96
77465,TX,PRIMARY,28.71,-96.23
77501,TX,PRIMARY,29.66,-95.15
77502,TX,PRIMARY,29.66,-95.15
77503,TX,PRIMARY,29.66,-95.15
77504,TX,PRIMARY,29.66,-95.15
77505,TX,PRIMARY,29.66,-95.15
77506,TX,PRIMARY,29.66,-95.15
77507,TX,PRIMARY,29.66,-95.15
77508,TX,PRIMARY,29.66,-95.15
77466,TX,PRIMARY,29.81,-95.97
77581,TX,PRIMARY,29.55,-95.27
77584,TX,PRIMARY,29.55,-95.27
77588,TX,PRIMARY,29.55,-95.27
77467,TX,PRIMARY,29.22,-96.18
77362,TX,PRIMARY,30.18,-95.7
77363,TX,PRIMARY,30.3,-95.84
77468,TX,PRIMARY,29.17,-95.89
77364,TX,PRIMARY,30.76,-95.25
77640,TX,PRIMARY,29.89,-93.92
77641,TX,PRIMARY,29.89,-93.92
77642,TX,PRIMARY,29.89,-93.92
77643,TX,PRIMARY,29.89,-93.92
77617,TX,PRIMARY,29.5,-94.51
77650,TX,PRIMARY,29.48,-94.57
77365,TX,PRIMARY,30.1,-95.29
77651,TX,PRIMARY,29.97,-93.94
77446,TX,PRIMARY,30.08,-95.98
77582,TX,PRIMARY,29.99,-94.74
77873,TX,PRIMARY,30.54,-95.86
77406,TX,PRIMARY,29.58,-95.76
77407,TX,PRIMARY,29.68,-95.7
77469,TX,PRIMARY,29.58,-95.76
77367,TX,PRIMARY,30.84,-95.39
77470,TX,PRIMARY,29.56,-96.59
77368,TX,PRIMARY,30.31,-94.76
77471,TX,PRIMARY,29.54,-95.79
77583,TX,PRIMARY,29.37,-95.45
77369,TX,PRIMARY,30.31,-94.76
77655,TX,PRIMARY,29.73,-93.89
77473,TX,PRIMARY,29.79,-96.1
77510,TX,PRIMARY,29.38,-95.09
77517,TX,PRIMARY,29.38,-95.09
77585,TX,PRIMARY,30.28,-94.52
77586,TX,PRIMARY,29.56,-95.02
77474,TX,PRIMARY,29.77,-96.15
77371,TX,PRIMARY,30.49,-95
77475,TX,PRIMARY,29.51,-96.69
77876,TX,PRIMARY,30.63,-95.9
77656,TX,PRIMARY,30.34,-94.18
77476,TX,PRIMARY,29.68,-95.99
77878,TX,PRIMARY,30.49,-96.46
77879,TX,PRIMARY,30.34,-96.53
77659,TX,PRIMARY,30.13,-94.4
77587,TX,PRIMARY,29.66,-95.22
77372,TX,PRIMARY,30.23,-95.16
77373,TX,PRIMARY,30.06,-95.38
77379,TX,PRIMARY,30.06,-95.38
77380,TX,PRIMARY,30.06,-95.38
77381,TX,PRIMARY,30.06,-95.38
77382,TX,PRIMARY,30.06,-95.38
77383,TX,PRIMARY,30.06,-95.38
77386,TX,PRIMARY,30.06,-95.38
77387,TX,PRIMARY,30.06,-95.38
77388,TX,PRIMARY,30.06,-95.38
77389,TX,PRIMARY,30.06,-95.38
77391,TX,PRIMARY,30.06,-95.38
77393,TX,PRIMARY,30.06,-95.38
77660,TX,PRIMARY,30.69,-94.17
77477,TX,PRIMARY,29.62,-95.56
77497,TX,PRIMARY,29.62,-95.56
77661,TX,PRIMARY,29.78,-94.37
77478,TX,PRIMARY,29.61,-95.61
77479,TX,PRIMARY,29.61,-95.61
77487,TX,PRIMARY,29.61,-95.61
77496,TX,PRIMARY,29.61,-95.61
77498,TX,PRIMARY,29.63,-95.65
77480,TX,PRIMARY,29.04,-95.69
77590,TX,PRIMARY,29.4,-94.95
77591,TX,PRIMARY,29.4,-94.95
77592,TX,PRIMARY,29.4,-94.95
77374,TX,PRIMARY,30.39,-94.63
77481,TX,PRIMARY,29.49,-95.61
77337,TX,PRIMARY,30.12,-95.59
77375,TX,PRIMARY,30.09,-95.61
77377,TX,PRIMARY,30.09,-95.61
77482,TX,PRIMARY,29.03,-95.88
77662,TX,PRIMARY,30.12,-94
77670,TX,PRIMARY,30.12,-94
77663,TX,PRIMARY,30.37,-94.35
77376,TX,PRIMARY,30.33,-94.56
77483,TX,PRIMARY,28.83,-95.93
77484,TX,PRIMARY,30.05,-95.92
77485,TX,PRIMARY,29.63,-96.06
77597,TX,PRIMARY,29.86,-94.69
77664,TX,PRIMARY,30.61,-94.4
77880,TX,PRIMARY,30.33,-96.22
77598,TX,PRIMARY,29.53,-95.11
77881,TX,PRIMARY,30.53,-96.3
77486,TX,PRIMARY,29.14,-95.64
77488,TX,PRIMARY,29.31,-96.09
77882,TX,PRIMARY,30.91,-96.38
77318,TX,PRIMARY,30.42,-95.47
77378,TX,PRIMARY,30.42,-95.47
77665,TX,PRIMARY,29.81,-94.38
76621,TX,PRIMARY,31.88,-97.07
79713,TX,PRIMARY,32.52,-101.71
78101,TX,PRIMARY,29.37,-98.25
78330,TX,PRIMARY,27.78,-97.9
78516,TX,PRIMARY,26.18,-98.11
78332,TX,PRIMARY,27.75,-98.06
78333,TX,PRIMARY,27.75,-98.06
78342,TX,PRIMARY,27.63,-98.08
79830,TX,PRIMARY,30.36,-103.66
79831,TX,PRIMARY,30.36,-103.66
79832,TX,PRIMARY,30.36,-103.66
79714,TX,PRIMARY,32.32,-102.54
76622,TX,PRIMARY,31.85,-97.22
78335,TX,PRIMARY,27.9,-97.14
78336,TX,PRIMARY,27.9,-97.14
78338,TX,PRIMARY,26.82,-97.75
78827,TX,PRIMARY,28.44,-99.76
78002,TX,PRIMARY,29.28,-98.73
73301,TX,PRIMARY,30.26,-97.74
73344,TX,PRIMARY,30.26,-97.74
78701,TX,PRIMARY,30.26,-97.74
78702,TX,PRIMARY,30.26,-97.74
78703,TX,PRIMARY,30.26,-97.74
78704,TX,PRIMARY,30.26,-97.74
78705,TX,PRIMARY,30.26,-97.74
78708,TX,PRIMARY,30.26,-97.74
78709,TX,PRIMARY,30.26,-97.74
78710,TX,PRIMARY,30.26,-97.74
78711,TX,PRIMARY,30.26,-97.74
78712,TX,PRIMARY,30.26,-97.74
78713,TX,PRIMARY,30.26,-97.74
78714,TX,PRIMARY,30.26,-97.74
78715,TX,PRIMARY,30.26,-97.74
78716,TX,PRIMARY,30.26,-97.74
78717,TX,PRIMARY,30.26,-97.74
78718,TX,PRIMARY,30.26,-97.74
78719,TX,PRIMARY,30.26,-97.74
78720,TX,PRIMARY,30.26,-97.74
78721,TX,PRIMARY,30.26,-97.74
78722,TX,PRIMARY,30.26,-97.74
78723,TX,PRIMARY,30.26,-97.74
78724,TX,PRIMARY,30.26,-97.74
78725,TX,PRIMARY,30.26,-97.74
78726,TX,PRIMARY,30.26,-97.74
78727,TX,PRIMARY,30.26,-97.74
78728,TX,PRIMARY,30.26,-97.74
78729,TX,PRIMARY,30.26,-97.74
78730,TX,PRIMARY,30.26,-97.74
78731,TX,PRIMARY,30.26,-97.74
78732,TX,PRIMARY,30.26,-97.74
78733,TX,PRIMARY,30.26,-97.74
78734,TX,PRIMARY,30.26,-97.74
78735,TX,PRIMARY,30.26,-97.74
78736,TX,PRIMARY,30.26,-97.74
78737,TX,PRIMARY,30.26,-97.74
78738,TX,PRIMARY,30.26,-97.74
78739,TX,PRIMARY,30.26,-97.74
78741,TX,PRIMARY,30.26,-97.74
78742,TX,PRIMARY,30.26,-97.74
78744,TX,PRIMARY,30.26,-97.74
78745,TX,PRIMARY,30.26,-97.74
78746,TX,PRIMARY,30.26,-97.74
78747,TX,PRIMARY,30.26,-97.74
78748,TX,PRIMARY,30.26,-97.74
78749,TX,PRIMARY,30.26,-97.74
78750,TX,PRIMARY,30.26,-97.74
78751,TX,PRIMARY,30.26,-97.74
78752,TX,PRIMARY,30.26,-97.74
78753,TX,PRIMARY,30.26,-97.74
78754,TX,PRIMARY,30.26,-97.74
78755,TX,PRIMARY,30.26,-97.74
78756,TX,PRIMARY,30.26,-97.74
78757,TX,PRIMARY,30.26,-97.74
78758,TX,PRIMARY,30.26,-97.74
78759,TX,PRIMARY,30.26,-97.74
78760,TX,PRIMARY,30.26,-97.74
78761,TX,PRIMARY,30.26,-97.74
78762,TX,PRIMARY,30.26,-97.74
78763,TX,PRIMARY,30.26,-97.74
78764,TX,PRIMARY,30.26,-97.74
78765,TX,PRIMARY,30.26,-97.74
78766,TX,PRIMARY,30.26,-97.74
78767,TX,PRIMARY,30.26,-97.74
78768,TX,PRIMARY,30.26,-97.74
78769,TX,PRIMARY,30.26,-97.74
